Parent Folder,Subfolder,Filename,Content
raw,CHL_Q1_oversample,id_1368023.txt,@latercera Justo cuando llega la ONU #EstoNoHaTerminado
raw,CHL_Q1_oversample,id_985788.txt,"Si va a marchar y ve algún diputado que sepan que puede apoyar la causa, vaya a preguntarle si va a firmar por la #AcusaciónConstitucional y asegúrense que les diga si o no, nada de vamos a pensarlo, o se está estudiando, y que también le avise a @PamJiles. #ChileNoSeRinde"
raw,CHL_Q1_oversample,id_2759780.txt,Vámonos a paro nacional  #EvasionMasivaTodoElDia
raw,CHL_Q1_oversample,id_3527101.txt,"Nunca en mi vida pensé que podría llegar a sentir orgullo de la gente de mi país chile, orgullo real no irónico, increíble. #LaMarchaMasGrandeDeChile"
raw,CON_Q4_sample,id_392143.txt,"@berfontaine Falta comprensión   y quedas como un pobre weón, que vive de la plata mal avida"
raw,CON_Q4_sample,id_380223.txt,"@NativoPoblador @lyonflush @danielstingo Se ensucian solo awueonao débete los IFE de la CC, el pelao sinverguenza, la subida de sueldo wn rascas apoya el payaseo"
raw,CON_Q4_sample,id_1145323.txt,@MarcosBarrazaG Saco weas secate maldito
raw,CON_Q4_sample,id_657360.txt,@IgnacioAchurra Cómo pueden tener a esas dos viejas William culias ahí y dejarlas referirse así sobre alguien
raw,CON_Q4_sample,id_22642.txt,@arturozunigaj Oye y no te cansas de ser un cara de raja?
raw,CON_Q4_sample,id_351830.txt,@Ivanreyes1963 @LaRedTV @baradit Coincido...este CSM  junto al sinvergüenza de Atria son los más peligrosos y contaminantes de la CC...por favor chilenos ojo co  estos parásitos
raw,CON_Q4_sample,id_794640.txt,"@Jaime_Bassa Más zánganos, por ahora suben las contribuciones para pagar a estas mierdas #RechazoElMamarracho"
raw,CON_Q4_sample,id_956453.txt,@patriciapolitz Zurda tonta. Al no poder heredarlos dejan de ser tuyos
raw,CON_Q4_sample,id_490574.txt,@baradit Jajajja boric es un puro payaso terrorista q solo ve por los delincuentes y asesinos del país y si lidera solo es porq los terroristas votan por el aparte de las firmas q nos roban por la clave única
raw,CON_Q4_sample,id_62190.txt,@BRebolledoD17 @Mister_Wolf_0 estás desquiciada. ojalá nunca verte de nuevo en la política del maule!!! tóxica
raw,CON_Q4_sample,id_373996.txt,@Hugo_Gutierrez_ Este hediondo cada día está más gueviado del mate !!!
raw,CON_Q4_sample,id_296527.txt,"@Hugo_Gutierrez_ Que salga una wea Peor que la mierda que escribiste vo, difícil"
raw,CON_Q4_sample,id_2059199.txt,@tere_marinovic Estudia weona básica!  Y si no te da retírate.
raw,CON_Q4_sample,id_291396.txt,@felipeharboe Anda a la lavarte la raja
raw,CON_Q4_sample,id_228023.txt,@conihube Oye mentirosa....y llorona más encima
raw,CON_Q4_sample,id_188080.txt,@Hugo_Gutierrez_ Él poo tan miserable...
raw,CON_Q4_sample,id_1263426.txt,"@RenatoGarinG @gabrielboric Y tu crees que a alguien le importa por quien vas a votar? Con suerte a tu mamá tarado, te va a sobrar tiempo para arrepentirte si sale el Mechero, ya veras."
raw,CON_Q4_sample,id_400291.txt,@mcubillossigall @arturozunigaj @gdominguez_ Te arderán las panderetas por el resto de tu miserable vida facha recalcitrante
raw,CON_Q4_sample,id_173432.txt,@cglembach @AmpueroAdriana ¿Así le hablabas a tu madre también? Cadete al peo serás.
raw,CON_Q4_sample,id_63813.txt,@BenitoBaranda @convencioncl Sale weon chanta y mentiroso. Que trabajo si parecen un circo. El desarrollo justo y digno solo para ustedes. Son un asco. RECHAZO! Por Chile por nosotros….
raw,CON_Q4_sample,id_808390.txt,@patriciapolitz …tan callada la vieja fea
raw,CON_Q4_sample,id_350382.txt,"@Hugo_Gutierrez_ @canal13 @fastcheckcl Jugo!! Eres muy aspiracional!! Tu papá usaba suspensores inglreses? Con cuea calzoncillos sopenco de a peso!! Eres muy weon, das un poco de pena"
raw,CON_Q4_sample,id_185394.txt,"@Josefcolagos @danielstingo Jajaa stongo csm, no aprende , das pena aweonao"
raw,CON_Q4_sample,id_589878.txt,"@JMdel38 @tere_marinovic Mira sigues como el típico resentido qlo, trabaja aweonao, toda la mañana escribiendo pelotudeces, ya son las 13:30 y sigues enfermo qlo"
raw,CON_Q4_sample,id_1094823.txt,"@tere_marinovic Jajajaja, Que tonta eres."
raw,CON_Q4_sample,id_95135.txt,"@BessyGallardoP Jajajajaja si la srta lo dice es por que es experta, sacando filo y sobretodo pelando tomates !!!una lady...eres una payasa"
raw,CON_Q4_sample,id_1078335.txt,@Mister_Wolf_0 @baradit Amariconaos a quemarle los camiones se a dicho
raw,CON_Q4_sample,id_544738.txt,@Mister_Wolf_0 @EspectroCarlos @baradit Q limitado tienes tu cerebro. Comprale una expansión de memoria
raw,CON_Q4_sample,id_756644.txt,@maluchayallego @ElisaLoncon Malucha pinto eres mentirosa. 🤮🤮🤮🍄🍄🍄 pobre loncon que estudio gracias a Pinochet 🤣 y ahora alzhaimer par de sinverguenzas
raw,CON_Q4_sample,id_782107.txt,@BosqueAzul1 @MarcosBarrazaG Vieja cochina choclera
raw,CON_Q4_sample,id_2010244.txt,@tere_marinovic Son bastante estúpidos.
raw,CON_Q4_sample,id_324138.txt,@Sinfiltros_tv @vive_tvcable @LickanantayC @gonzalofeito @renenaranjo @merbi2 @PanchoOrregoG Cómo chucha hay gente tan weona en este país por la chucha!!!!!! Siendo tan aweonaos como mierda llegaron a adultos y no se asfixiaron con la lengua durmiendo wn!!!
raw,CON_Q4_sample,id_258010.txt,@cesarvalenz Conchasdesumadreeeeee!
raw,CON_Q4_sample,id_77259.txt,"@latercera La columna de la malhechora @conihube así ganó el rechazo con mentiras, asquerosa!!"
raw,CON_Q4_sample,id_764134.txt,@manuconstituye Y dejarle el país a subnormales como tú?
raw,CON_Q4_sample,id_229586.txt,"@baradit ESTÉ SÍ QUE ES WEÓN,CON LA BUFANDA QUE LE HIZO LA DRA CORDERO.. ESTÉ WEÓN ES RASTRERO , TORRANTE.COIMERO.."
raw,CON_Q4_sample,id_611098.txt,"@melnicksergio Estos weones realmente están dementes,donde están los SW que votaron por estos engendros @danielstingo"
raw,CON_Q4_sample,id_1057138.txt,"@tere_marinovic Que no falte la gente de mierda mala que defienda mapuches infelices, odiosos y mal intencionados,  la gente  sabemos quien es esta mujer así como la loncon y varios más los de la élite del inepto comunista protector de la delincuencia y corrupción.  Estamos contigo tere."
raw,CON_Q4_sample,id_282465.txt,@negrozkar @berfontaine Tontooooo. Es fanático de jadue. Le expropiaron el cerebro
raw,CON_Q4_sample,id_1628481.txt,@rodrigo_logan Paga los 30 palos sinvergüenza
raw,CON_Q4_sample,id_413468.txt,"@Jaime_Bassa La U de Chile ya se está parecido al club de fútbol , ni un brillo puros weones corruptos matando la teta ."
raw,CON_Q4_sample,id_753469.txt,@baradit @jgalemparte @felipeharboe Eres tan tarado que no entiendes lo que escribes
raw,CON_Q4_sample,id_331311.txt,@daniloherrerad @danielstingo @delosquesobran @lagosweber @PPD_Chile Que huevon  mas tonto
raw,CON_Q4_sample,id_1265712.txt,"@RenatoGarinG Vino a cachar ahorá que cesa como Ministro de Justicia. Y ni una palabra sobre Colonia Dignidad, weón miserable y carepalo nivel Dios."
raw,CON_Q4_sample,id_979584.txt,@TiaPikachu Dignas como las viviendas en Venezuela vieja ridicula.
raw,CON_Q4_sample,id_319069.txt,"@fchahin @camila_vallejo El daño está hecho, eres un ratón cobarde, pero no terminarás riendo"
raw,CON_Q4_sample,id_725265.txt,"@picopalke @Pelales @Jaime_Bassa @urrutilaubreaux @ximerincon @DMatamala Jajajaj como les dolió, parece que te crees un ser supremo, pero te caes de inmediato al ser un tonto util de la izquierda para aprobar el mamarracho Boliviano. Hay que ser muy wn para aprobar esa basura 🗑"
raw,CON_Q4_sample,id_1464498.txt,@PatoFdez @Kanyto7 Anda a refundar tu neurona suelta PELOTUDO!!
raw,CON_Q4_sample,id_32166.txt,"@CarolCBown @Pa_tty @CarolCBown  Eres muy cara de raja... Udi, tenías que ser."
raw,CON_Q4_sample,id_575775.txt,@24HorasTVN @cretton15 Comunistas drogadict@s borrach@s mentiros@s estafadores etc. etc.
raw,CON_Q4_sample,id_283813.txt,"@Hugo_Gutierrez_ Con lo negro que eres, con cueva africano!!!"
raw,CON_Q4_sample,id_751640.txt,@PiensaPrensa @MarcosBarrazaG @Carabdechile Que se lave el hocico la vieja!
raw,CON_Q4_sample,id_1660516.txt,@patriciapolitz @mhnchile Qué estúpida!
raw,CON_Q4_sample,id_1240409.txt,"@segonzalezg @leistesloica @Awaio5 @SilvanaNHR @MEQChile tranqui, ya me quedó claro tu retraso mental, saludos"
raw,CON_Q4_sample,id_1041945.txt,@anotaloentuhoja @Catalina_valpo @ElsaLabrana No puedes ser ta aweonao como para defender los postulados fascistas de Labraña.....
raw,CON_Q4_sample,id_1125510.txt,@jorgeerrazuriz @PatoFdez ATENTOS CHILENITOS ESTOS SON LOS PASOS Q NOS LLEVAN AL CAOS TOTAL Y LA ESCLAVITUD LO VAN ENTENDIENDO? DONDE NOS LLEVAN LOS MALDITOS COMUNISTAS DE MIERDA? AWEONAOS DESPIERTEN QUEDA MENOS PARA Q NOS CIERREN EL CEPO FINAL Y LAS FFAA LO SABEN Y NO VAN A HACER NADA ESTAN SOMETIDOS
raw,CON_Q4_sample,id_176394.txt,@labeasanchez @gabrielboric parásitos comunistas acabamundo
raw,CON_Q4_sample,id_1005063.txt,@tere_marinovic Eres una pobre y triste weona!!
raw,CON_Q4_sample,id_613985.txt,@gdominguez_ @ApruebaxChile #Rechazo nazi de mierda
raw,CON_Q4_sample,id_513271.txt,"@IgnacioAchurra @IgnacioAchurra me importa una soberana raja que lo digas tú, pero lo que está escrito es lo que vale, que me trates de explicar lo que dice tu caga dé BORRADOR no es válido. Las normas transitorias dejan sin efecto el mismísimo borrador, redactado por ustedes, unos payasos"
raw,CON_Q4_sample,id_377129.txt,"@CoachRVargasV @gastonoyarzun2 @TiaPikachu Te enojaste, indio tetón"
raw,CON_Q4_sample,id_934837.txt,@patriciapolitz @ximerincon @convencioncl @NoNeutrales @MEQChile @gdominguez_ @alvaroelizalde @sebastian_gray @AxelCallis Presidente Pinochet para tí..zurda apestosa
raw,CON_Q4_sample,id_1707193.txt,"@RenatoGarinG Me aburriste sacoweas, andai puro dando material pal rechazo, todos esos libros, todos esos estudios, toda esa formación, toda esa instrucción no han sido capaces de quitarte lo AWEONAO"
raw,CON_Q4_sample,id_1287379.txt,@RenatoGarinG Gracias a la  #izmierdamiserable que desde el 18OC HAN HECHO MIERDA CHILE.
raw,CON_Q4_sample,id_838729.txt,"@gdominguez_ @MuniNunoa @patriciapolitz @IgnacioAchurra @NoNeutrales @convencioncl Invitados, LIMÍTROFES, HUECOS, ENFERMOS, BORRACHOS, TRAVESTIS"
raw,CON_Q4_sample,id_1057622.txt,"@tere_marinovic La ""SEÑORA "" TERE MARI MARI ... JUNTO  A QUIEN LE ENSEÑO A PROSTITUIRSE CON PERROCHE"
raw,CON_Q4_sample,id_654028.txt,@CapIvansotom @fernando_atria Q weon más tonto.
raw,CON_Q4_sample,id_885790.txt,"@tere_marinovic @robertuitero @Patty_V_V @Fnix41330175 Yo les pasaría una multa millonaria, tápense la cara weones feos, no infectan, ASUSTAN"
raw,CON_Q4_sample,id_139613.txt,@BSepulvedaHales Zurda nefasta
raw,CON_Q4_sample,id_843738.txt,"@danielstingo @manuconstituye @mdaza_abogado @Hugo_Gutierrez_ Weón feo, eres de lo más penca que existe"
raw,CON_Q4_sample,id_472711.txt,@felipeharboe Que personaje más tonto
raw,CON_Q4_sample,id_983761.txt,"@TamarindaBH @comjudiachile @ElMercurio_cl @patriciapolitz @ADL_es @CSWLatAm @CongresoJudio @ggorodischer @AJCGlobal @WorldJewishCong @SubseDDHH @AJCLatino @juanjoseossasc Comunista, matón y financiado por el narco ... Tratas suciamente de manosear un sentido reclamo de la Comunidad Judía ; con el propósito de cosechar votos, para tu organismo de fachada criminal, PC-FA ... Eres un maleante idiota, si crees poder lograrlo"
raw,CON_Q4_sample,id_88505.txt,@FranciscoJArri6 @PollitoGP @amorenoe Viejo klo gueon .pobre ser humano 🤦
raw,CON_Q4_sample,id_1662546.txt,@isimaher2 @tere_marinovic Solo una mona lesa con una autoestima tan baja cambia su foto cuando le dicen federica juaaajajaja😆😆😆😆... Chau perdedora y ultra federica!
raw,CON_Q4_sample,id_374490.txt,@BSepulvedaHales Arboludos de m1erd4. Cámbiense a FONASA de una vez… 🌳🪓
raw,CON_Q4_sample,id_189184.txt,@berfontaine Lo indígena no es un problema… el problema han sido personas ignorantes como tú
raw,CON_Q4_sample,id_1408642.txt,@GAMBA_CL @tere_marinovic básicamente el pendejo qliao de @vic_chanfreau refleja a la perfección las ideas delirantes de la convención 🤷‍♂️no es de sorprenderse.
raw,CON_Q4_sample,id_340852.txt,"@Jose_Soto_V @BSepulvedaHales @rauriqher Y @DignidadFabiola es una delincuente disfrazada de blanca paloma a la que hay que tenerle lástima. Llamó a quemarlo todo, te acuerdas? O pide lástima o pide plata al estado. Pero no las dos cosas. Hay que ser muy cara de raja..."
raw,CON_Q4_sample,id_1276760.txt,@RenatoGarinG Votaste por un pendejo inoperante
raw,CON_Q4_sample,id_408246.txt,"@Hugo_Gutierrez_ @gabrielboric @convencioncl Y de nosotros de salvar a Chile, rata Comunista!!"
raw,CON_Q4_sample,id_415571.txt,@MarcosBarrazaG @inddhh Jajajajja jajaja 😂 😂 😂 😂 😂 😂 😂 el Weon mentiroso
raw,CON_Q4_sample,id_359659.txt,"@trueEdgar111 @CNNChile @ElisaLoncon Perdón lumbrera, zurdo arrogante y soberbio"
raw,CON_Q4_sample,id_1348971.txt,@JustAle73 @juanval57928693 @MarcosBarrazaG @ValeMirandaCC @PCdeChile @PrensaPCdeChile @LegadoBachelet @MachiFrancisca1 @convencioncl @RNuevoMundo Eso es más importante para ud?....que estupida
raw,CON_Q4_sample,id_233930.txt,@giovannaroa No sean caras de raja
raw,CON_Q4_sample,id_189002.txt,@AmpueroAdriana Te habrás ganado los insultos todos ustedes son unos ignorantes y sinvergüenzas. Quieren respeto? Váyanse al infierno. Convencionales de pacotilla
raw,CON_Q4_sample,id_801175.txt,@sebanawel @ElisaLoncon Amulepe  chupame la cornete
raw,CON_Q4_sample,id_325892.txt,@IgnacioAchurra Zurdo fracasado
raw,CON_Q4_sample,id_2355847.txt,@MaiteOrsini @convencioncl Las weas ridículas que proponen 😂payasos ignorantes.
raw,CON_Q4_sample,id_388622.txt,@Jaime_Bassa Metete tu constitución por la raja
raw,CON_Q4_sample,id_1353709.txt,@RoyoManuela FEA Y RESENTIDA.
raw,CON_Q4_sample,id_182040.txt,"@arturozunigaj Hyy tanta materia gris podrida en tu cerebro que te permite tuitear tanta ignorancia y odio ,que dan ganas de insultarte,no lo hago por respeto a mi TL y a mi misma...Imputado debería estar ya, por coimero y feo."
raw,CON_Q4_sample,id_1629681.txt,@KingAQ80 @Difusorarechazo @tere_marinovic @mcubillossigall @RojoEdwards @joseantoniokast @melnicksergio @dipuBobadilla Penosa es tu cara de matewea
raw,CON_Q4_sample,id_402699.txt,@conihube mitómana sigue implantando la ley del odio: MISERABLE
raw,CON_Q4_sample,id_150163.txt,@BenitoBaranda Estimado viejo pedófilo... Si no te gusta este país pesca a los Miles de inmigrantes que trajo la gorda y llévalos a tu paraíso socialista de Cuba y Venezuela.... Cierra la puerta por fuera y no vuelvas más.
raw,CON_Q4_sample,id_414528.txt,"@actuaryser @Mister_We0nlf_0 @MaraJosRamrez13 @baradit Usted sugiere a terceros extraños ir a jotear pendejas, hágase ver so proyecto de pederasta."
raw,CON_Q4_sample,id_654489.txt,"@elias_aravena @ariel_jc @FreddyRichard @danielstingo Jajajaajajaaj nanai zurdo, resentido, envidioso amargado, pobre mental, RECHAZO SCW"
raw,CON_Q4_sample,id_244858.txt,"@R_SaavedraM @Jaime_Bassa Cuando pierden por paliza siguen hablando estupideces pero ahora muy suaves, muy mesurados.Tontos cobardes, cuando ganan te echan la caballada encima y todos a la guillotina.Nefastos perdedores."
raw,CON_Q4_sample,id_771533.txt,@HernanLarrain @Josefin8411 Hdp‼️… manga de tramposos.🥺
raw,CON_Q4_sample,id_318285.txt,"@berfontaine Jajjajjajja cara de raja, miserable !!!!!"
raw,CON_Q4_sample,id_784585.txt,"@ElisaLoncon Te haces la VISTIMA! nadie te cree tu eres la que discrimina, nos discriminas a nosotros COMO CHILENOS!!! Eres bien cara de raja."
raw,CON_Q4_sample,id_513923.txt,@ElisaLoncon A rechazar el mamarracho indigemarxista
raw,CON_Q4_sample,id_54587.txt,"@amorenoe @diecosa Además, pensai como narco, quieres maletas con billetes, pedazo de 💩!!! Hasta cuando!!!"
raw,CON_Q4_sample,id_497399.txt,@rpleon81 @Jaime_Bassa #ConvencionCulia se auto golpean los de la @convencioncl así de imbéciles
raw,CON_Q4_sample,id_580885.txt,"@Jaime_Bassa Entiende que no, basura!"
raw,CON_Q4_sample,id_1299324.txt,@Jaime_Bassa Perro maldito del Rechazo cárcel para este asesino Apruebo
raw,CON_Q4_sample,id_754245.txt,"@marcelopcc_cl @PiensaPrensa @MarcosBarrazaG @Carabdechile Eres estúpido o mongólico?, porque hablemos claro, eso fue un montaje de los mismos fachos que usan chalecos amarillos. El padre de esa mocosa es amigo de Piñera y había estado en otros eventos gubernamentales. Les pagaron para ese montaje. Qué manera de hacer el ridículo."
raw,CON_Q4_sample,id_602524.txt,"@tere_marinovic Definitivamente no sabe nada esta señora, es más redonda que el hoyo del poto, lastima que tú no gobernarás y  no fuiste niministra de algo, su sinvergüenza"
raw,CON_Q4_sample,id_17823.txt,@arturozunigaj DEBERÍAS ESTAR EN LA CARCEL CTM IRRESPONSABLE Y CHANTAAA
raw,CON_Q4_sample,id_891274.txt,"@fernando_atria SR ATRIA UD ES FARSANTE MENTIROSO SINVERGUENZA DOBLE STANDARD JAMÁS HE VISTO A ALGUIEN TAN MISERABLE TIENE A SUS HIJAS EN EL STGO COLLEGE X Q SI AMA TANTO EL COMUNISMO NO VIVE EN LA LEGUA, CERRO NAVIA ? PQ VIVE EN LA DEHESA SI ODIA EL CAPITALISMO @fernando_atria"
raw,CON_Q4_sample,id_546182.txt,@ElisaLoncon Vieja racista.
raw,CON_Q4_sample,id_210049.txt,"@TiaPikachu @nacioncl Tía linda, no le responda a la sociópata ésa pues, como buena facha ignorante y vulgar, menciona al voleo sólo lugares comunes ""que los cumunsitah y bla bla bla..."". saludos muchos"
raw,CON_Q4_sample,id_1425999.txt,@rocicantuarias @tere_marinovic hueona ya te hai gastado más de la mitad.... ridícula
raw,CON_Q4_sample,id_1228079.txt,"@gdominguez_ Esperemos hasta el 4/S, no es bueno limpiarse el poto antes de 💩 🚾 #RechazoElMamarrachoComunista"
raw,CON_Q4_sample,id_764976.txt,"@fernando_atria @MarcosBarrazaG Ella es la sindy, la sin dientes jaja vieja tonta"
raw,CON_Q4_sample,id_498777.txt,"@711Diaz @cretton15 En ningún punto se lee agricultura indígenas o no indígenas. Tampoco habla de reformas agrarias. Weon tonto no creas todo lo que te dicen, ya sabemos que comprensión lectora no tienes."
raw,CON_Q4_sample,id_1258236.txt,@clau_apruebo @DiegoAshedeh @TiaPikachu Pero si no tiene cerebro!!! Vergüenza esa mujer
raw,CON_Q4_sample,id_975288.txt,@patriciapolitz Zurda apestosa...#RechazoElPlurimamarracho
raw,CON_Q4_sample,id_450050.txt,@arturozunigaj HAZTE VER ENFERMO REQLO
raw,CON_Q4_sample,id_1588074.txt,@mcubillossigall @gabrielboric Que weona mas miserable es la  cubillo
raw,CON_Q4_sample,id_907392.txt,@Diego_Schalper @Jaime_Bassa Tu eres tonto?
raw,CON_Q4_sample,id_392152.txt,"@Hugo_Gutierrez_ Por supuesto! Es una constitución concisa y robusta, con más de 200 modificaciones en democracia y nos ha permitido acercarnos al desarrollo. Jurídicamente es muy superior a cualquier mamarracho que pueda surgir de la Prostituyente de la cual formas parte; gangrena humana"
raw,CON_Q4_sample,id_187585.txt,@Josefcolagos @danielstingo A este pedazo de maric4 como se lo aguantan en la casa?
raw,CON_Q4_sample,id_338922.txt,@HernanLarrain Cuantas veces no te lo dijeron pedazo de 💩
raw,CON_Q4_sample,id_789744.txt,"@Hugo_Gutierrez_ @FLagos_Neumann ...y la extrema derecha que???, Quien controla a esos bastardos desquiciados?, Recuerden que a estos weones los proteje el comando mentholatum"
raw,CON_Q4_sample,id_1245993.txt,"@gonzalesjaque @andreschellew1 @tere_marinovic Es dificil igualar p abajo cuando uno ha sido criada c/ principios y valores, pero uds eso no lo entienden pq la ignorancia no saben lo q están haciendo pobres tontos útiles del también ignorante y enfermo d l cabeza de su mentor q es el desequilibrado mental de Maduro, tontitos"
raw,CON_Q4_sample,id_695300.txt,@RafaelTorrebl18 @Hugo_Gutierrez_ HDP
raw,CON_Q4_sample,id_1999568.txt,@tere_marinovic @gabrielboric Este csm para grande con respeto a los csm. Instalaron el discurso de que todo estaba mal y que había prácticamente una sociedad en caos. Ahora son los encargados de conducir un Estado y no han hecho nada. Miserables.
raw,CON_Q4_sample,id_358071.txt,"@Hugo_Gutierrez_ Tan preocupado?quién financio destruir Chile hijo de puta,los robos,las quemas,quien financió a los delincuentes que destruyeron su propio país,Sataná!Dios tarda pero no olvida,los daños que nos hiciste se devolverán a quienes no te imaginas, tarde o temprano el karma te cobrará."
raw,CON_Q4_sample,id_166379.txt,@Silvano47665310 @BenitoBaranda Tú esperas que te escriban algo para tratar de hacerlo…? 😂😂😂que pelotudo del orto… como no te escribieron que seas cafiche de tus viejos y lo eres..? Como no te escribieron que seas reo y lo eres..? 😂😂😂 que no haya servido para nada enviarte a Europa… 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
raw,CON_Q4_sample,id_1363331.txt,"@mcubillossigall Francamente son para sacarlos a patadas, ladinos, embusteros , antidemocráticos"
raw,CON_Q4_sample,id_404241.txt,@Hugo_Gutierrez_ Cállate mugriento
raw,CON_Q4_sample,id_7986.txt,@dharmarin @berfontaine Este es un perro pagado por el hipócrita del merluzo
raw,CON_Q4_sample,id_105992.txt,"@BSepulvedaHales @lafuriadellibro @worldxian @gabrielboric @culturas_cl @Presidencia_cl @jubrodsky @AGutierrezVas A los chilenos nos molesta tener un gueon de mierda en La Moneda que no sirve para nada, zángano, inútil,  incapaz de asumir sus responsabilidades, nada de proactivo, flojo. Menos mal que sabe leer🤦‍♂️ #BoricNoSeLaPuede #RenunciaBoricCTM"
raw,CON_Q4_sample,id_277673.txt,@ElisaLoncon @elmostrador Vieja cara de raja
raw,CON_Q4_sample,id_113873.txt,"@berfontaine Sr.. Ud es un sw.. q vive creando realidades falsas, diríjase a sus seguidores q deben ser tan weones como ud. y que creen que Chile sigue siendo el mismo, su opinión vale una callampa seca, ya que como constituyente no lo pescan ni para servir el café, payaso patético mentiroso."
raw,CON_Q4_sample,id_11944.txt,"@BSepulvedaHales Esta mujer interpreta el derecho a su conveniencia, bien poco me importa tu mamarracho comunista miserable, ganara el Rechazo!"
raw,CON_Q4_sample,id_1214565.txt,"@tere_marinovic Si pone al perrito en la foto, debe ser horrible esta weona que no se atreve con su foto"
raw,CON_Q4_sample,id_571636.txt,@jsandokan77 @baradit Weones pateticos
raw,CON_Q4_sample,id_962060.txt,@danielstingo maldito ctm
raw,CON_Q4_sample,id_419734.txt,@andresamengual En serio @danielstingo se merece una buena pata en la raja
raw,CON_Q4_sample,id_5594.txt,"@chileconvoca @conihube Y q sacan con dar copias del mamarracho si la gente q es votante promedio del ""apruebo"" no entiende ni mierda lo q lee? No es mas honesto ir a los puntos importantes para explicarles a la gente la trampa de ese mamarracho y como harán mierda el país? #RechazoYPunto"
raw,CON_Q4_sample,id_1104422.txt,@Jaime_Bassa @fernando_atria Puta los weones weeeeenos 👏🏽👏🏽👏🏽 . Gracias 😂😂😂😂
raw,CON_Q4_sample,id_1556928.txt,@lmrendon @convencioncl Abogado y 🤡🤡🤡🤡🤡 además los ignorantes ciegos y sordos son uds. Por eso el rechazo crece solo. La CC con la mayoría zurda solita está preparando el horno para quemar esa mugre de constitución de Stalin. Ud también es facho burgués y si no le gusta le digo zurdo caviar.
raw,CON_Q4_sample,id_243614.txt,"@natigonzalez_b @Jaime_Bassa Cállate, lacra!"
raw,CON_Q4_sample,id_410079.txt,@BRebolledoD17 Menos mal que Felipito se dio cuenta que eras WEONAAAAAA
raw,CON_Q4_sample,id_82283.txt,@BSepulvedaHales una mierda
raw,CON_Q4_sample,id_214981.txt,@libertad9899 @arturozunigaj Espero que ese borracho sea un invitado y no un Constituyente. Pero aplaudirlo significa que los que escuchan son unos imbéciles.
raw,CON_Q4_sample,id_624786.txt,@Hugo_Gutierrez_ @Camara_cl Y usted cree que el gusano y vago arrastrado de la derecha fascista @pepe_auth va a ser bien su pega como revisor.?? No lo creo...es un desgraciado e infeliz.! 🤷🤷
raw,CON_Q4_sample,id_721750.txt,"@cretton15 @vic_chanfreau Ya andas mintiendo ctm. La Convención no lo invitó, fue UNA CONVENCIONAL. Invitación personal. Ahueonao"
raw,CON_Q4_sample,id_2388715.txt,"@tere_marinovic ... OYE TERE PITONISA,NUNCA VISTE QUE PERDERÍAN LAS ELECCIONES CONSTITUYENTES???... PARA ADIVINAR QUE VAS A GUEVEAR, CUALQUIERA LO HACE... PARA GENERALIZAR POR HECHOS DE 100 PERSONAS, ESTADISTICAMENTE EN 17 MILLONES ES UNA ABERRACIÓN... BUENO QUE SE SABE QUE TU CEREBRO NO TRAJINA"
raw,CON_Q4_sample,id_516177.txt,@Hugo_Gutierrez_ Está por verse grandísimo HDP
raw,CON_Q4_sample,id_578643.txt,@tere_marinovic @camila_vallejo @KarolCariola Caradura 🤡🤡🤡🤡 está activista descerebrada
raw,CON_Q4_sample,id_466583.txt,@Adelitasehaido @tere_marinovic @Cristianrbast eres una perra! a ver que tal la casa
raw,CON_Q4_sample,id_1934834.txt,@3l_p1p3p0n @tere_marinovic Lo peor de todo es que si te lo encuentras de frente no te atrevas a decirle nada porque eres un cagón solo detrás de tu celular o computador te crecen los huevos
raw,CON_Q4_sample,id_246278.txt,"@berfontaine A ver, cómele unos peos pa creerte. Miserable."
raw,CON_Q4_sample,id_486948.txt,@baradit Vo mismo depravado asqueroso 🤡🤢🤮🤢🤮
raw,CON_Q4_sample,id_616786.txt,"@baradit Puta, a lo que llegue, defender a la Mathei por culpa de ustedes. Baradit, ustedes también meten miedo al decir que no apruebar será un desastre, que constitución de pinocheee y la dictadura. defienden la CC con poesía y nada técnico y si hablan técnico omite La Mitad de la info"
raw,CON_Q4_sample,id_1202645.txt,@tere_marinovic MAMENSE A ESTE PAYASO. Fue la Izquierda la que cambio las reglas del juego para que pase esto.
raw,CON_Q4_sample,id_1428602.txt,"@mcubillossigall Muerdete  la lengua, para que envenenes"
raw,CON_Q4_sample,id_850554.txt,@mariariveramit Delincuentes de mierda ya destruyeron Chile paren la wea .es horrible como tienen plaza Italia .tomen y drogense en sus casas 🤡🤡🤡😅🍄🍄🤡🤣
raw,CON_Q4_sample,id_264440.txt,@Bastianlabbed20 @cesarvalenz Alguien conoce a este gil?!? Hablando de fascismo el payaso 🤣🤣🤣🤣🤣
raw,CON_Q4_sample,id_942779.txt,@amorenoe @Ktymontealegre Da vergüenza ajena ese pobre imbécil
raw,CON_Q4_sample,id_1620437.txt,@RenatoGarinG Me parece que eres tan estupido que no mereces otro comentario
raw,CON_Q4_sample,id_302745.txt,"@D__chavez @viba1550 @BSepulvedaHales @tere_marinovic Eso lo sabe todo el mundo, no solamente por este medio. No seas cínico, mierda."
raw,CON_Q4_sample,id_91006.txt,@bdelamaza Y ustedes creen que son mayoría???? Si no llegan ni al tercio los weones indecentes.
raw,CON_Q4_sample,id_147883.txt,@bdelamaza Imbecil
